1.954024617500566663e+01 4.669279730366355352e+00 1.417011132545121121e+01 2.932521517787655796e+01 3.196257162572447186e+01 1.821684706248781538e+01 1.141452012646170999e+01 1.562268165194524450e+01 2.132566682309234807e+01 1.860990420437737214e+01 1.244608867794413243e+01 8.340603640040786360e+00 5.653568704712600201e+00 3.653954618118324227e+00 1.924457319907810771e+00 7.747488158067183939e-01 2.783650228805132354e-01 1.137833894564995916e+02 3.506963976819024964e+01 1.411338958229885350e+02 4.522960650822012951e+01 1.704224474387725365e+02 5.649081333307302799e+01 2.012067334348954262e+02 6.867849110605874330e+01 2.330648161927041144e+02 8.161091990895893389e+01 2.656090650010424383e+02 9.511016984853348788e+01 2.984942523681726811e+02 1.090095133548102382e+02 3.314210553069765979e+02 1.231579653702635682e+02 3.641361926405059535e+02 1.374225571588461605e+02 3.964302827919115657e+02 1.516889496846608267e+02 4.281343012956680241e+02 1.658609158955297858e+02 4.591153051436960482e+02 1.798591160418326638e+02 4.892719008060526562e+02 1.936194843938415602e+02 5.185297764210424702e+02 2.070914531430070724e+02 5.468374980684145612e+02 2.202361647456904450e+02 5.741626817179700311e+02 2.330247674548591021e+02
1.202414436369298301e+01 6.500948892851696748e+00 1.403842616874517901e+01 2.455098876745587688e+01 3.271892915447683947e+01 2.356464059719268533e+01 1.448504369812335035e+01 9.794007734788410247e+00 6.076851610664347092e+00 6.490795737218543415e+00 5.639105963124453780e+00 3.287231830530379373e+00 2.748304463772023976e+00 2.618864521619911123e+00 1.789985341474455316e+00 8.742250633518259262e-01 3.022895940169437190e-01 8.203371286643472615e+01 3.302873980900749018e+01 1.010817819832368656e+02 4.243469224134041440e+01 1.211732814366262545e+02 5.273012709926724284e+01 1.419865898211574518e+02 6.373056766484281610e+01 1.632340929630369430e+02 7.525547885896376954e+01 1.846663720487814828e+02 8.713698981199047466e+01 2.060727384851671218e+02 9.922493798489544758e+01 2.272794545325542401e+02 1.113891333746881287e+02 2.481466168878135647e+02 1.235196822207458922e+02 2.685643871052653253e+02 1.355260618952487164e+02 2.884490270379553749e+02 1.473354719516758280e+02 3.077390303968894614e+02 1.588908349815984593e+02 3.263915219982101803e+02 1.701486979725431752e+02 3.443790136310222465e+02 1.810771918433073040e+02 3.616865504652418508e+02 1.916541401595687262e+02 3.783092469595528655e+02 2.018653624186535751e+02
1.828965363868232430e+01 3.386789078368857009e+00 1.543474024072809136e+01 3.351695929580439071e+01 3.246376999652677853e+01 1.668415495357817235e+01 1.442770452850605878e+01 2.182410030624739150e+01 2.596089539454231598e+01 2.197417097914806661e+01 1.400469196074394596e+01 8.722132503517689983e+00 5.352956224932302831e+00 3.820702222429805062e+00 2.810166689353111202e+00 1.415026325233715632e+00 6.040037290458197816e-01 8.303415046427822688e+01 3.367163207908824063e+01 1.088057597301362307e+02 4.446325835635940393e+01 1.375082829352319322e+02 5.658640771219872079e+01 1.686471493056274653e+02 6.984697379080363078e+01 2.017141073205091573e+02 8.403928593221252186e+01 2.362174052376875295e+02 9.895951418374090736e+01 2.717015686658310756e+02 1.144149660007316669e+02 3.077587432825449696e+02 1.302298651518415795e+02 3.440337035777509982e+02 1.462483637573951682e+02 3.802244170036798323e+02 1.623355274977691920e+02 4.160797058103150903e+02 1.783769362771610929e+02 4.513951834985497271e+02 1.942774134464692679e+02 4.860083163021755581e+02 2.099592682148815186e+02 5.197931935477204206e+02 2.253603239017345743e+02 5.526553859798324311e+02 2.404319147353946562e+02 5.845271210580808656e+02 2.551369658239099465e+02
2.068527138798600618e+01 4.494020582975239542e+00 2.175371328638972557e+01 4.454827739072172932e+01 3.638351667097199282e+01 1.270790859404859674e+01 9.236977407902308812e+00 2.300800210856208849e+01 3.320089991052456924e+01 2.387553459220872298e+01 1.089836728461788518e+01 7.529425252564840854e+00 6.529113352810382409e+00 4.857791317431772171e+00 3.393177393703571187e+00 1.733838115156210335e+00 8.974047044290707209e-01 1.430831427868119192e+02 5.553582475035582888e+01 1.800434049426687295e+02 7.166158863566504067e+01 2.200581992916435468e+02 8.948208747857891865e+01 2.624815021867194673e+02 1.087087290819465863e+02 3.066871699245540981e+02 1.290478764139720624e+02 3.520943798858522200e+02 1.502169524691037736e+02 3.981825438394038770e+02 1.719549819836119013e+02 4.444981497967874020e+02 1.940285881759135407e+02 4.906558349264054186e+02 2.162345532357723812e+02 5.363356248850293468e+02 2.383999572112374494e+02 5.812778502031319476e+02 2.603807352479876727e+02 6.252768514992874316e+02 2.820593006920406651e+02 6.681742489121986637e+02 3.033417046762591553e+02 7.098522865548536629e+02 3.241546556562562955e+02 7.502275652989850414e+02 3.444426079617076084e+02 7.892453361744949234e+02 3.641650440714876140e+02
1.231786797845263415e+01 8.808421866074198192e+00 1.621629112236325199e+01 1.799905574443315714e+01 2.276530241712924152e+01 2.541289390823481398e+01 2.176661351630847463e+01 1.585818546035044108e+01 1.121638012214430802e+01 8.414030273248352287e+00 4.804431093457295354e+00 3.035916668956124997e+00 4.639045529690704939e+00 4.942981131858787514e+00 2.519224001442197380e+00 6.689383968783159107e-01 1.637856336199930707e-01 8.542098640602181092e+01 3.490845952900442484e+01 1.065733047396078206e+02 4.482636051377762243e+01 1.291787268642707147e+02 5.570944354625926564e+01 1.528702677670759442e+02 6.737284029771083738e+01 1.773075278244491813e+02 7.963307089256704785e+01 2.021855845182182918e+02 9.231710642370930486e+01 2.272389906867521461e+02 1.052679391648914304e+02 2.522423493103705709e+02 1.183474243638235919e+02 2.770086416891467138e+02 1.314371430356937367e+02 3.013862044842676937e+02 1.444379294242350795e+02 3.252550066119019903e+02 1.572685712153410691e+02 3.485226778474760749e+02 1.698640587753158968e+02 3.711205866168153875e+02 1.821736469476377636e+02 3.930001496892300565e+02 1.941589038232840778e+02 4.141294744525145006e+02 2.057918543515356191e+02 4.344903781025141711e+02 2.170532792326167453e+02
1.906801883257078956e+01 1.051571329883850225e+01 2.809461927233385836e+01 2.923560408158495250e+01 1.884315706754593123e+01 3.159784642691674605e+01 4.905825977501589819e+01 3.800912963224749319e+01 1.646355391497365872e+01 5.306722440549163977e+00 6.798085955722379836e+00 1.239995743707886788e+01 1.103169181010753341e+01 5.800256347628014453e+00 2.304653352347135531e+00 6.200780585629179775e-01 9.411720742718607258e-02 2.010575355926797840e+02 7.603886411466983475e+01 2.522949147643441279e+02 9.762677507613514649e+01 3.073070315402532628e+02 1.213571101653166551e+02 3.651610982731883723e+02 1.468394431787446877e+02 4.249825692521209817e+02 1.736822474514268038e+02 4.859837000974197849e+02 2.015130198659604162e+02 5.474774087778175726e+02 2.299910765373557240e+02 6.088806546175568428e+02 2.588144634880484887e+02 6.697108913480307137e+02 2.877224968890097330e+02 7.295783534485827886e+02 3.164952854618600782e+02 7.881761840343227732e+02 3.449513322708193073e+02 8.452697845630237907e+02 3.729440461871760135e+02 9.006862795255754008e+02 4.003577556365635246e+02 9.543046318102358327e+02 4.271036242071869538e+02 1.006046694042353693e+03 4.531157205780901904e+02 1.055869313509095946e+03 4.783473886117354823e+02
1.809772459833456537e+01 5.365127946273315906e+00 1.136960697764895123e+01 1.173940638212416943e+01 1.424299518250786356e+01 2.365138470002629845e+01 3.073511109022237875e+01 3.454814934049719000e+01 2.957676680602476083e+01 1.431814589249572478e+01 5.292468305886179891e+00 4.979897957079672643e+00 7.064068130026406322e+00 6.196921963095868513e+00 3.020736052683667516e+00 1.118117681623200355e+00 3.826898346841631771e-01 7.757862738586455009e+01 1.973518042333827083e+01 9.950869460690553581e+01 2.639345694338970461e+01 1.236085290954027158e+02 3.402455952396846328e+01 1.494908261292397356e+02 4.252839181112350531e+01 1.767655417364658490e+02 5.178644859626546548e+01 2.050593381069973304e+02 6.167182408865292587e+01 2.340283576556664968e+02 7.205715174201429818e+01 2.633655264996858136e+02 8.282037267583191920e+01 2.928036825834360002e+02 9.384853837264414267e+01 3.221157213922275560e+02 1.050399971787674787e+02 3.511127586896197954e+02 1.163053474345855278e+02 3.796410924666404298e+02 1.275675103755717714e+02 4.075785429446290777e+02 1.387612176762829961e+02 4.348305771999536660e+02 1.498321432236587896e+02 4.613264884516171946e+02 1.607358480870273922e+02 4.870157972239768469e+02 1.714366567934058025e+02
1.603517377387408871e+01 5.626272882586044410e+00 2.063930899930467788e+01 3.008172825660270178e+01 1.866396846708664725e+01 1.373930412117214672e+01 2.868220260883653694e+01 3.112961095561806601e+01 1.292216642765726142e+01 2.482021070969625764e+00 3.375421048854004624e+00 9.204631865174093264e+00 1.187901610552506781e+01 8.525720142586855843e+00 4.150027986205728325e+00 1.402748912212898880e+00 2.804124117533929317e-01 9.684552360625248468e+01 3.998125969852209494e+01 1.225709017490371906e+02 5.157295503844385109e+01 1.503675665147830500e+02 6.432170595794578105e+01 1.797678670826706764e+02 7.801377427636400341e+01 2.103275830032693534e+02 9.243700045021235212e+01 2.416413207741189240e+02 1.073912287511422221e+02 2.733506821510751479e+02 1.226946953029366796e+02 3.051471652704424855e+02 1.381872711924160910e+02 3.367714685308627622e+02 1.537314275772169765e+02 3.680105189032662452e+02 1.692116657672922315e+02 3.986932126124548859e+02 1.845329992509232113e+02 4.286855699965887538e+02 1.996189231044155861e+02 4.578857778718739837e+02 2.144091760751454103e+02 4.862194196746542616e+02 2.288574971442411936e+02 5.136350682146794497e+02 2.429295006692812819e+02 5.401003285893871180e+02 2.566007386157514247e+02
1.340353032931320065e+01 6.212318745467528380e+00 2.033671018955958942e+01 4.358488386744654974e+01 5.759191627595916430e+01 4.346079342296408043e+01 2.585197664378065596e+01 1.580513595737367716e+01 1.057800862251254337e+01 7.936136144943501947e+00 8.701674591926082059e+00 9.449615720037272126e+00 6.885026553995654552e+00 4.095264173920739381e+00 2.310193521035250441e+00 1.271272306446877831e+00 5.979871906148378491e-01 1.251699655517865750e+02 7.323670080515807967e+01 1.591105143966903483e+02 9.564167181289610653e+01 1.960354871789581921e+02 1.205520045986926192e+02 2.353221107103998406e+02 1.475391640296292621e+02 2.763642876385222280e+02 1.761631256230698739e+02 3.185988259603740289e+02 2.059988680862291801e+02 3.615208186791855951e+02 2.366537469601387613e+02 4.046907269902825988e+02 2.677773710316292863e+02 4.477355641054630269e+02 2.990658206000835548e+02 4.903461866527609345e+02 3.302619046913413285e+02 5.322722497640453412e+02 3.611528573629096854e+02 5.733159616547706037e+02 3.915665431618416505e+02 6.133254222962842732e+02 4.213669407569889813e+02 6.521880573155665388e+02 4.504494265201586813e+02 6.898244562673611426e+02 4.787361903344395273e+02 7.261827817610543434e+02 5.061719781643677720e+02
1.453224159106643931e+01 8.241498321535088323e+00 2.615815462157068083e+01 3.840919483182611316e+01 2.711753101897436835e+01 1.855060277355366338e+01 1.872272087842126354e+01 1.257831439860324707e+01 6.618800024760084000e+00 8.956882397384397620e+00 1.350452430012715510e+01 1.181574578695126654e+01 7.291462892584885225e+00 4.232849537406831786e+00 3.119102460998961490e+00 2.180734883292228421e+00 9.670096909668540741e-01 1.026086343591767474e+02 5.530564908982471906e+01 1.289850891118536538e+02 7.077060980000112522e+01 1.574347397700316264e+02 8.761529203851883096e+01 1.875011026857328602e+02 1.055416957202236290e+02 2.187477221669824985e+02 1.242635765241507784e+02 2.507734968170144612e+02 1.435184678633671069e+02 2.832212995649564391e+02 1.630741501655263335e+02 3.157815412229336403e+02 1.827310733044105291e+02 3.481921599837482972e+02 2.023220420156343948e+02 3.802362609398550148e+02 2.217102011096651779e+02 4.117383540744992274e+02 2.407860870722082893e+02 4.425598867670299228e+02 2.594642805622415267e+02 4.725945555700996010e+02 2.776800109750798811e+02 5.017637159263649096e+02 2.953859278001592656e+02 5.300120842437017927e+02 3.125491568811799539e+02 5.573038377586032084e+02 3.291486944060902147e+02
1.649511759122389876e+01 8.803043560425598102e+00 1.876017923818265487e+01 1.942082867573960669e+01 1.236914299116245708e+01 1.462593493165938696e+01 2.583093128740005540e+01 2.304201184692505322e+01 1.105998496571378098e+01 9.283452056859177404e+00 1.568846040622336702e+01 1.610669462337223834e+01 1.042460382969982291e+01 6.007537118468172288e+00 4.186846236851102354e+00 2.935363637608306320e+00 1.385671423283905579e+00 8.803266949772486782e+01 3.093971047633875315e+01 1.106107954439446672e+02 3.968380532225723556e+01 1.350839064345929899e+02 4.934252368782246378e+01 1.611014908486567947e+02 5.977589898632825793e+01 1.883176064291318426e+02 7.083937563158659145e+01 2.164038112354834311e+02 8.239174077021257858e+01 2.450579369004676096e+02 9.430066404367715904e+01 2.740093011650786821e+02 1.064461231794652747e+02 3.030210567181585475e+02 1.187221237190008338e+02 3.318903790315701485e+02 1.310371469185863305e+02 3.604471323208603621e+02 1.433137217105743844e+02 3.885515513943948349e+02 1.554874478605422041e+02 4.160913639801927388e+02 1.675057209107782228e+02 4.429786703084570263e+02 1.793263384631615907e+02 4.691468034148120410e+02 1.909161080382447722e+02 4.945473181406919707e+02 2.022495307933170920e+02
2.008260989530232621e+01 8.199980851985975150e+00 2.515728780331388137e+01 3.128507096457946801e+01 2.312001787072199477e+01 3.010847820824321630e+01 4.126200589925245765e+01 3.541705636442048899e+01 1.983728965557110868e+01 9.517728022285567135e+00 1.078579229985469645e+01 1.320612615572977333e+01 1.113922684856798817e+01 8.429425654204768747e+00 4.323833604709257372e+00 1.409907091662648826e+00 6.626050551574365066e-01 1.933019879795968166e+02 6.967842938686372634e+01 2.436150761748885429e+02 8.962801665294824716e+01 2.978808615757771463e+02 1.116060246433618346e+02 3.551983757595193083e+02 1.352607800399670168e+02 4.147124209869464835e+02 1.602372992897539632e+02 4.756430654209647741e+02 1.861957436631764153e+02 5.373012529408167666e+02 2.128233954400083690e+02 5.990942838401130075e+02 2.398413554358049851e+02 6.605243812053396368e+02 2.670072591240708562e+02 7.211828903865201710e+02 2.941151970404092140e+02 7.807420149636730002e+02 3.209938206929593889e+02 8.389454397988112078e+02 3.475033897273015668e+02 8.955987506640587981e+02 3.735323084720575935e+02 9.505602262732678582e+02 3.989935271053971064e+02 1.003732337037651405e+03 4.238210483103900970e+02 1.055054117063807098e+03 4.479666813623852022e+02
1.521966142459665683e+01 8.711705097264459852e+00 2.640118702707745157e+01 2.985626242969068045e+01 1.425275904394150572e+01 1.376365485111257314e+01 2.999119604706970676e+01 3.010962238986091322e+01 1.499250871346922409e+01 7.927907854388992703e+00 1.128254494723511137e+01 1.399763393731546302e+01 1.078855977853712034e+01 6.318155415177372447e+00 2.417900909546848442e+00 1.064835848962684350e+00 7.183524427007711433e-01 1.216642792129719908e+02 5.095836819986416799e+01 1.537449693748947084e+02 6.501557328950529779e+01 1.884610943766590196e+02 8.037504153893765135e+01 2.252422724969823662e+02 9.679101611048531595e+01 2.635406175076891486e+02 1.140217174463333265e+02 3.028513375502087683e+02 1.318400678615204527e+02 3.427243824182205572e+02 1.500402707722036553e+02 3.827693622452804334e+02 1.684411307230301134e+02 4.226557356010309263e+02 1.868869833848758617e+02 4.621099063035167660e+02 2.052469944158522708e+02 5.009104881842852137e+02 2.234134389088435171e+02 5.388826534591346444e+02 2.412994238191665204e+02 5.758921965983175824e+02 2.588363829074438058e+02 6.118397253221796745e+02 2.759715650580939723e+02 6.466552274479172411e+02 2.926656533813997498e+02 6.802931468500878509e+02 3.088905917614069949e+02
